_time,action,app,bytes,bytes_in,bytes_out,category,client_type,cookie,date_hour,date_mday,date_minute,date_month,date_second,date_wday,date_year,date_zone,dest,dest_addr,dest_ip,dest_port,dest_translated_ip,duration,eventtype,f5_bigip_server_host,host,http_content_type,http_host,http_method,http_referrer,http_referrer_domain,http_status,http_uri,http_url,http_user_agent,http_user_agent_length,http_version,index,is_f5_heartbeat,linecount,node,node_port,pool,protocol,punct,req_elapsed_time,req_start_time,res_start_time,response_code,rtt,site,source,sourcetype,splunk_server,src,src_addr,src_ip,status,tag,tag::eventtype,thruput,timeendpos,timestartpos,uri_path,uri_query,url,url_domain,url_length,user,vendor_product,vip,virtual_server,charset,q,sommaire,debut,idprec,t,niveau,champRecherche,alt,dateDebut,dateFin,decimalesvaleur,formatdate,formatdatebulle,largeur,nbcartitre,titre,unite,unitevaleur,qserie,categorie,nbp,idbank,libc,graphique_donnees_bdm,geo,theme,NATURE,PERIODICITE,conjoncture,INDICATEUR,collection,metadonnees,dvc,Prediction,Prediction_Probability_Good,Prediction_Probability_Bad
2024-05-24T08:35:52.000+02:00,Not Modified,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,8,24,35,may,52,friday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,1,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,304,/static/css/application.css,"""web4gfo.preprod.insee.fr:443/static/css/application.css""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",1,2024/05/24 08:35:52,2024/05/24 08:35:52,304,1,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.57%5,10.41.62.57%5,10.41.62.57%5,304,web,web,0,16,0,/static/css/application.css,,"""web4gfo.preprod.insee.fr:443/static/css/application.css""","""web4gfo.preprod.insee.fr",57.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995724254337072,0.00042757456629281696
2024-05-24T08:35:52.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,8,24,35,may,52,friday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,4118,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,,,200,/fr/accueil,"""web4gfo.preprod.insee.fr:443/fr/accueil""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",4118,2024/05/24 08:35:48,2024/05/24 08:35:52,200,4118,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.57%5,10.41.62.57%5,10.41.62.57%5,200,web,web,0,16,0,/fr/accueil,,"""web4gfo.preprod.insee.fr:443/fr/accueil""","""web4gfo.preprod.insee.fr",41.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9970297162054759,0.0029702837945241463
2024-05-23T15:01:04.000+02:00,OK,HTTP,221,221.0,0,application/json; charset=utf-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,15,23,1,may,4,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.46%5,236,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/json; charset=utf-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/consultation?q=*:*,"""web4gfo.preprod.insee.fr:443/en/solr/consultation?q=*:*""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",236,2024/05/23 15:01:03,2024/05/23 15:01:04,200,236,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.116.7%5,10.92.116.7%5,10.92.116.7%5,200,web,web,221,16,0,/en/solr/consultation?q=*:*,"q=*:*""","""web4gfo.preprod.insee.fr:443/en/solr/consultation?q=*:*""","""web4gfo.preprod.insee.fr",57.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,utf-8,*:*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9928296219377692,0.007170378062230727
2024-05-23T15:01:03.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,15,23,1,may,3,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,5,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/conjonctures,"""web4gfo.preprod.insee.fr:443/en/solr/conjonctures""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",5,2024/05/23 15:01:03,2024/05/23 15:01:03,200,5,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.116.7%5,10.92.116.7%5,10.92.116.7%5,200,web,web,0,16,0,/en/solr/conjonctures,,"""web4gfo.preprod.insee.fr:443/en/solr/conjonctures""","""web4gfo.preprod.insee.fr",51.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995248506309483,0.00047514936905166663
2024-05-23T15:01:03.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,15,23,1,may,3,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,6,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/collections,"""web4gfo.preprod.insee.fr:443/en/solr/collections""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",6,2024/05/23 15:01:03,2024/05/23 15:01:03,200,6,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.116.7%5,10.92.116.7%5,10.92.116.7%5,200,web,web,0,16,0,/en/solr/collections,,"""web4gfo.preprod.insee.fr:443/en/solr/collections""","""web4gfo.preprod.insee.fr",50.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998239357171542,0.0001760642828458036
2024-05-23T15:01:03.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,15,23,1,may,3,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,5,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/niveauxGeographiques,"""web4gfo.preprod.insee.fr:443/en/solr/niveauxGeographiques""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",5,2024/05/23 15:01:03,2024/05/23 15:01:03,200,5,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.116.7%5,10.92.116.7%5,10.92.116.7%5,200,web,web,0,16,0,/en/solr/niveauxGeographiques,,"""web4gfo.preprod.insee.fr:443/en/solr/niveauxGeographiques""","""web4gfo.preprod.insee.fr",59.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995248506309483,0.00047514936905166663
2024-05-23T15:01:03.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,15,23,1,may,3,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.46%5,4,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/categories,"""web4gfo.preprod.insee.fr:443/en/solr/categories""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",4,2024/05/23 15:01:03,2024/05/23 15:01:03,200,4,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.116.7%5,10.92.116.7%5,10.92.116.7%5,200,web,web,0,16,0,/en/solr/categories,,"""web4gfo.preprod.insee.fr:443/en/solr/categories""","""web4gfo.preprod.insee.fr",49.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997045101838492,0.0002954898161508446
2024-05-23T15:01:03.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,15,23,1,may,3,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.46%5,8,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/themes,"""web4gfo.preprod.insee.fr:443/en/solr/themes""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",8,2024/05/23 15:01:03,2024/05/23 15:01:03,200,8,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.116.7%5,10.92.116.7%5,10.92.116.7%5,200,web,web,0,16,0,/en/solr/themes,,"""web4gfo.preprod.insee.fr:443/en/solr/themes""","""web4gfo.preprod.insee.fr",45.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996331078164187,0.0003668921835813645
2024-05-23T15:01:03.000+02:00,OK,HTTP,4286,0.0,4286,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,15,23,1,may,3,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.46%5,1,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/static/img/favicon.ico,"""web4gfo.preprod.insee.fr:443/static/img/favicon.ico""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",1,2024/05/23 15:01:03,2024/05/23 15:01:03,200,1,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.116.7%5,10.92.116.7%5,10.92.116.7%5,200,web,web,4286,16,0,/static/img/favicon.ico,,"""web4gfo.preprod.insee.fr:443/static/img/favicon.ico""","""web4gfo.preprod.insee.fr",53.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9987784862049002,0.0012215137950997985
2024-05-23T15:01:03.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,15,23,1,may,3,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,22,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/fr/statistiques,web4gfo.preprod.insee.fr,200,/en/statistiques,"""web4gfo.preprod.insee.fr:443/en/statistiques""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",22,2024/05/23 15:01:02,2024/05/23 15:01:03,200,22,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.116.7%5,10.92.116.7%5,10.92.116.7%5,200,web,web,0,16,0,/en/statistiques,,"""web4gfo.preprod.insee.fr:443/en/statistiques""","""web4gfo.preprod.insee.fr",46.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.999394378555523,0.0006056214444770012
2024-05-23T14:48:01.000+02:00,OK,HTTP,221,221.0,0,application/json; charset=utf-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,14,23,48,may,1,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,350,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/json; charset=utf-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/consultation?q=*:*,"""web4gfo.preprod.insee.fr:443/en/solr/consultation?q=*:*""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",350,2024/05/23 14:48:01,2024/05/23 14:48:01,200,350,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.114.23%5,10.92.114.23%5,10.92.114.23%5,200,web,web,221,16,0,/en/solr/consultation?q=*:*,"q=*:*""","""web4gfo.preprod.insee.fr:443/en/solr/consultation?q=*:*""","""web4gfo.preprod.insee.fr",57.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,utf-8,*:*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9928296219377692,0.007170378062230727
2024-05-23T14:48:00.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,14,23,48,may,0,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.46%5,17,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/collections,"""web4gfo.preprod.insee.fr:443/en/solr/collections""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",17,2024/05/23 14:48:00,2024/05/23 14:48:00,200,17,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.114.23%5,10.92.114.23%5,10.92.114.23%5,200,web,web,0,16,0,/en/solr/collections,,"""web4gfo.preprod.insee.fr:443/en/solr/collections""","""web4gfo.preprod.insee.fr",50.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998239357171542,0.0001760642828458036
2024-05-23T14:48:00.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,14,23,48,may,0,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,7,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/conjonctures,"""web4gfo.preprod.insee.fr:443/en/solr/conjonctures""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",7,2024/05/23 14:48:00,2024/05/23 14:48:00,200,7,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.114.23%5,10.92.114.23%5,10.92.114.23%5,200,web,web,0,16,0,/en/solr/conjonctures,,"""web4gfo.preprod.insee.fr:443/en/solr/conjonctures""","""web4gfo.preprod.insee.fr",51.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995248506309483,0.00047514936905166663
2024-05-23T14:48:00.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,14,23,48,may,0,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.46%5,3,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/niveauxGeographiques,"""web4gfo.preprod.insee.fr:443/en/solr/niveauxGeographiques""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",3,2024/05/23 14:48:00,2024/05/23 14:48:00,200,3,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.114.23%5,10.92.114.23%5,10.92.114.23%5,200,web,web,0,16,0,/en/solr/niveauxGeographiques,,"""web4gfo.preprod.insee.fr:443/en/solr/niveauxGeographiques""","""web4gfo.preprod.insee.fr",59.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995248506309483,0.00047514936905166663
2024-05-23T14:48:00.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,14,23,48,may,0,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.46%5,6,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/categories,"""web4gfo.preprod.insee.fr:443/en/solr/categories""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",6,2024/05/23 14:48:00,2024/05/23 14:48:00,200,6,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.114.23%5,10.92.114.23%5,10.92.114.23%5,200,web,web,0,16,0,/en/solr/categories,,"""web4gfo.preprod.insee.fr:443/en/solr/categories""","""web4gfo.preprod.insee.fr",49.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997045101838492,0.0002954898161508446
2024-05-23T14:48:00.000+02:00,OK,HTTP,0,0.0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,14,23,48,may,0,thursday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443.0,10.210.56.47%5,4,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/en/statistiques,web4gfo.preprod.insee.fr,200,/en/solr/themes,"""web4gfo.preprod.insee.fr:443/en/solr/themes""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80.0,1.1,f5,False,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",4,2024/05/23 14:48:00,2024/05/23 14:48:00,200,4,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.92.114.23%5,10.92.114.23%5,10.92.114.23%5,200,web,web,0,16,0,/en/solr/themes,,"""web4gfo.preprod.insee.fr:443/en/solr/themes""","""web4gfo.preprod.insee.fr",45.0,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996331078164187,0.0003668921835813645
